Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
jhin,49.08%,50.92%,45.52%,54.48%,2.22 : 1,2.90 : 1,45.72%,51.38%,"24,008","23,081","15'39""","15'56""",49.08%,50.92%,51.45%,49.81%,5.90%,14.91%,1.04%,1.46%
jinx,48.15%,51.85%,54.04%,45.96%,2.43 : 1,2.41 : 1,47.18%,50.38%,"23,198","24,387","15'7""","15'30""",48.15%,51.85%,51.45%,52.19%,5.90%,12.23%,1.04%,2.77%
kaisa,50.69%,49.31%,50.26%,49.74%,2.49 : 1,2.53 : 1,49.44%,50.29%,"24,705","23,854","14'59""","16'17""",50.69%,49.31%,51.45%,49.44%,5.90%,18.29%,1.04%,2.32%
kalista,59.12%,40.88%,56.25%,43.75%,2.69 : 1,2.05 : 1,50.50%,48.73%,"25,313","22,152","14'38""","16'11""",59.12%,40.88%,51.45%,46.23%,5.90%,1.23%,1.04%,0.27%
karma,,,,,,,,,,,,,,,,,,,,
karthus,,,,,,,,,,,,,,,,,,,,
kassadin,,,,,,,,,,,,,,,,,,,,
katarina,,,,,,,,,,,,,,,,,,,,
kayle,,,,,,,,,,,,,,,,,,,,
kayn,,,,,,,,,,,,,,,,,,,,
kennen,,,,,,,,,,,,,,,,,,,,
khazix,,,,,,,,,,,,,,,,,,,,
kindred,,,,,,,,,,,,,,,,,,,,
kled,,,,,,,,,,,,,,,,,,,,
kogmaw,43.52%,56.48%,52.81%,47.19%,2.21 : 1,2.22 : 1,47.39%,49.19%,"23,381","28,822","16'15""","15'55""",43.52%,56.48%,51.45%,53.40%,5.90%,1.77%,1.04%,0.58%
ksante,,,,,,,,,,,,,,,,,,,,
leblanc,,,,,,,,,,,,,,,,,,,,
leesin,,,,,,,,,,,,,,,,,,,,
leona,,,,,,,,,,,,,,,,,,,,
lillia,,,,,,,,,,,,,,,,,,,,
lissandra,,,,,,,,,,,,,,,,,,,,
lucian,49.75%,50.25%,47.92%,52.08%,2.27 : 1,2.49 : 1,47.27%,49.81%,"22,988","25,349","15'29""","15'29""",49.75%,50.25%,51.45%,51.27%,5.90%,16.68%,1.04%,19.64%
lulu,,,,,,,,,,,,,,,,,,,,
lux,,,,,,,,,,,,,,,,,,,,
malphite,,,,,,,,,,,,,,,,,,,,
malzahar,,,,,,,,,,,,,,,,,,,,
maokai,,,,,,,,,,,,,,,,,,,,
milio,,,,,,,,,,,,,,,,,,,,
missfortune,53.78%,46.22%,50.98%,49.02%,2.40 : 1,2.35 : 1,46.78%,49.29%,"23,557","24,098","15'34""","15'47""",53.78%,46.22%,51.45%,51.13%,5.90%,6.40%,1.04%,1.30%
mordekaiser,,,,,,,,,,,,,,,,,,,,
morgana,,,,,,,,,,,,,,,,,,,,
naafiri,,,,,,,,,,,,,,,,,,,,
nami,,,,,,,,,,,,,,,,,,,,
nasus,,,,,,,,,,,,,,,,,,,,
nautilus,,,,,,,,,,,,,,,,,,,,
neeko,,,,,,,,,,,,,,,,,,,,
nidalee,,,,,,,,,,,,,,,,,,,,
nilah,52.11%,47.89%,56.33%,43.67%,2.54 : 1,2.03 : 1,49.91%,48.56%,"26,578","21,579","14'54""","15'28""",52.11%,47.89%,51.45%,53.12%,5.90%,2.36%,1.04%,4.17%
nocturne,,,,,,,,,,,,,,,,,,,,
nunu,,,,,,,,,,,,,,,,,,,,
olaf,,,,,,,,,,,,,,,,,,,,
orianna,,,,,,,,,,,,,,,,,,,,
ornn,,,,,,,,,,,,,,,,,,,,
pantheon,,,,,,,,,,,,,,,,,,,,
poppy,,,,,,,,,,,,,,,,,,,,
pyke,,,,,,,,,,,,,,,,,,,,
qiyana,,,,,,,,,,,,,,,,,,,,
quinn,,,,,,,,,,,,,,,,,,,,
rakan,,,,,,,,,,,,,,,,,,,,
rammus,,,,,,,,,,,,,,,,,,,,
reksai,,,,,,,,,,,,,,,,,,,,
rell,,,,,,,,,,,,,,,,,,,,
renata,,,,,,,,,,,,,,,,,,,,
renekton,,,,,,,,,,,,,,,,,,,,
rengar,,,,,,,,,,,,,,,,,,,,
riven,,,,,,,,,,,,,,,,,,,,
rumble,,,,,,,,,,,,,,,,,,,,
ryze,,,,,,,,,,,,,,,,,,,,
samira,52.53%,47.47%,50.71%,49.29%,2.51 : 1,2.14 : 1,50.23%,49.80%,"25,327","25,522","15'20""","15'37""",52.53%,47.47%,51.45%,50.80%,5.90%,5.14%,1.04%,6.60%
sejuani,,,,,,,,,,,,,,,,,,,,
senna,51.11%,48.89%,51.30%,48.70%,2.51 : 1,3.09 : 1,48.89%,57.30%,"24,290","21,698","15'9""","16'29""",51.11%,48.89%,51.45%,50.48%,5.90%,5.30%,1.04%,8.16%
seraphine,53.33%,46.67%,41.08%,58.92%,1.97 : 1,3.22 : 1,42.63%,54.42%,"21,659","20,797","16'25""","16'18""",53.33%,46.67%,51.45%,50.18%,5.90%,0.57%,1.04%,0.35%
sett,,,,,,,,,,,,,,,,,,,,
shaco,,,,,,,,,,,,,,,,,,,,
shen,,,,,,,,,,,,,,,,,,,,
shyvana,,,,,,,,,,,,,,,,,,,,
singed,,,,,,,,,,,,,,,,,,,,
sion,,,,,,,,,,,,,,,,,,,,
sivir,46.84%,53.16%,48.08%,51.92%,2.32 : 1,2.72 : 1,45.86%,50.62%,"22,876","25,709","16'6""","15'8""",46.84%,53.16%,51.45%,52.48%,5.90%,10.05%,1.04%,4.75%
skarner,,,,,,,,,,,,,,,,,,,,
smolder,46.56%,53.44%,51.10%,48.90%,2.40 : 1,2.61 : 1,47.13%,50.08%,"25,345","30,183","15'42""","15'59""",46.56%,53.44%,51.45%,51.13%,5.90%,10.09%,1.04%,5.29%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,50.59%,49.41%,47.73%,52.27%,2.27 : 1,3.05 : 1,45.07%,55.55%,"26,082","28,043","15'41""","16'44""",50.59%,49.41%,51.45%,52.12%,5.90%,0.65%,1.04%,0.63%
sylas,,,,,,,,,,,,,,,,,,,,
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,51.29%,48.71%,48.61%,51.39%,2.40 : 1,2.38 : 1,47.09%,48.13%,"23,032","23,793","15'16""","15'40""",51.29%,48.71%,51.45%,51.76%,5.90%,7.32%,1.04%,5.31%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,51.07%,48.93%,49.00%,51.00%,2.14 : 1,2.33 : 1,45.55%,51.89%,"23,491","26,811","15'28""","16'21""",51.07%,48.93%,51.45%,51.83%,5.90%,4.48%,1.04%,4.52%
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,53.85%,46.15%,49.98%,50.02%,2.36 : 1,2.32 : 1,46.97%,48.92%,"23,320","23,769","15'32""","15'48""",53.85%,46.15%,51.45%,48.01%,5.90%,5.82%,1.04%,1.76%
vayne,48.74%,51.26%,55.53%,44.47%,2.38 : 1,2.15 : 1,48.92%,46.13%,"26,300","24,691","14'55""","17'2""",48.74%,51.26%,51.45%,51.66%,5.90%,7.03%,1.04%,4.32%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,,,,,,,,,,,,,,,,,,,,
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,50.69%,49.31%,50.26%,49.74%,2.49 : 1,2.53 : 1,49.44%,50.29%,"24,705","23,854","14'59""","16'17""",50.69%,49.31%,51.45%,49.44%,5.90%,18.29%,1.04%,2.32%
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,51.32%,48.68%,51.17%,48.83%,2.74 : 1,1.83 : 1,50.15%,44.88%,"24,233","20,812","16'9""","15'26""",51.32%,48.68%,51.45%,52.86%,5.90%,1.01%,1.04%,18.75%
yone,,,,,,,,,,,,,,,,,,,,
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,,,,,,,,,,,,,,,,,,,,
zeri,50.88%,49.12%,53.30%,46.70%,2.49 : 1,2.33 : 1,48.25%,50.63%,"23,631","25,814","15'7""","15'42""",50.88%,49.12%,51.45%,50.29%,5.90%,6.89%,1.04%,2.03%
ziggs,45.08%,54.92%,50.25%,49.75%,2.31 : 1,2.68 : 1,44.94%,45.61%,"24,445","29,774","16'44""","15'0""",45.08%,54.92%,51.45%,50.93%,5.90%,0.97%,1.04%,0.18%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
